repo,old_env,new_env,old_code,new_code
numpy/numpy,v1.23.4,v1.23.5,"['     rtol = 1e-5\n', '     atol = 1e-8\n', ' \n', '+    def _setup(self):\n', '         atol = self.atol\n', '         rtol = self.rtol\n', '         arr = np.array([100, 1000])\n']","['     rtol = 1e-5\n', '     atol = 1e-8\n', ' \n', '-    def setup(self):\n', '         atol = self.atol\n', '         rtol = self.rtol\n', '         arr = np.array([100, 1000])\n']"
numpy/numpy,v1.23.4,v1.23.5,"['                 ]\n', ' \n', '     def test_ip_isclose(self):\n', '+        self._setup()\n', '         tests = self.some_close_tests\n', '         results = self.some_close_results\n', '         for (x, y), result in zip(tests, results):\n']","['                 ]\n', ' \n', '     def test_ip_isclose(self):\n', '-        self.setup()\n', '         tests = self.some_close_tests\n', '         results = self.some_close_results\n', '         for (x, y), result in zip(tests, results):\n']"
numpy/numpy,v1.23.4,v1.23.5,"['             assert_array_equal(np.isclose(x, y).all(), np.allclose(x, y), msg % (x, y))\n', ' \n', '     def test_ip_all_isclose(self):\n', '+        self._setup()\n', '         for (x, y) in self.all_close_tests:\n', '             self.tst_all_isclose(x, y)\n', ' \n', '     def test_ip_none_isclose(self):\n', '+        self._setup()\n', '         for (x, y) in self.none_close_tests:\n', '             self.tst_none_isclose(x, y)\n', ' \n', '     def test_ip_isclose_allclose(self):\n', '+        self._setup()\n', '         tests = (self.all_close_tests + self.none_close_tests +\n', '                  self.some_close_tests)\n', '         for (x, y) in tests:\n']","['             assert_array_equal(np.isclose(x, y).all(), np.allclose(x, y), msg % (x, y))\n', ' \n', '     def test_ip_all_isclose(self):\n', '-        self.setup()\n', '         for (x, y) in self.all_close_tests:\n', '             self.tst_all_isclose(x, y)\n', ' \n', '     def test_ip_none_isclose(self):\n', '-        self.setup()\n', '         for (x, y) in self.none_close_tests:\n', '             self.tst_none_isclose(x, y)\n', ' \n', '     def test_ip_isclose_allclose(self):\n', '-        self.setup()\n', '         tests = (self.all_close_tests + self.none_close_tests +\n', '                  self.some_close_tests)\n', '         for (x, y) in tests:\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestStdVar:\n', '+    def setup_method(self):\n', '         self.A = np.array([1, -1, 1, -1])\n', '         self.real_var = 1\n', ' \n']","[' \n', ' \n', ' class TestStdVar:\n', '-    def setup(self):\n', '         self.A = np.array([1, -1, 1, -1])\n', '         self.real_var = 1\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestCreationFuncs:\n', '     # Test ones, zeros, empty and full.\n', ' \n', '+    def setup_method(self):\n', '         dtypes = {np.dtype(tp) for tp in itertools.chain(*np.sctypes.values())}\n', '         # void, bytes, str\n', ""         variable_sized = {tp for tp in dtypes if tp.str.endswith('0')}\n""]","[' class TestCreationFuncs:\n', '     # Test ones, zeros, empty and full.\n', ' \n', '-    def setup(self):\n', '         dtypes = {np.dtype(tp) for tp in itertools.chain(*np.sctypes.values())}\n', '         # void, bytes, str\n', ""         variable_sized = {tp for tp in dtypes if tp.str.endswith('0')}\n""]"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestLikeFuncs:\n', ""     '''Test ones_like, zeros_like, empty_like and full_like'''\n"", ' \n', '+    def setup_method(self):\n', '         self.data = [\n', '                 # Array scalars\n', '                 (np.array(3.), None),\n']","[' class TestLikeFuncs:\n', ""     '''Test ones_like, zeros_like, empty_like and full_like'''\n"", ' \n', '-    def setup(self):\n', '         self.data = [\n', '                 # Array scalars\n', '                 (np.array(3.), None),\n']"
numpy/numpy,v1.23.4,v1.23.5,"[""         assert_(res == 'f8')\n"", ' \n', ' class TestMultipleFields:\n', '+    def setup_method(self):\n', ""         self.ary = np.array([(1, 2, 3, 4), (5, 6, 7, 8)], dtype='i4,f4,i2,c8')\n"", ' \n', '     def _bad_call(self):\n']","[""         assert_(res == 'f8')\n"", ' \n', ' class TestMultipleFields:\n', '-    def setup(self):\n', ""         self.ary = np.array([(1, 2, 3, 4), (5, 6, 7, 8)], dtype='i4,f4,i2,c8')\n"", ' \n', '     def _bad_call(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestArrayLike:\n', '+    def setup_method(self):\n', '         class MyArray():\n', '             def __init__(self, function=None):\n', '                 self.function = function\n']","[' \n', ' \n', ' class TestArrayLike:\n', '-    def setup(self):\n', '         class MyArray():\n', '             def __init__(self, function=None):\n', '                 self.function = function\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestRecord:\n', '+    def setup_method(self):\n', '         self.data = np.rec.fromrecords([(1, 2, 3), (4, 5, 6)],\n', '                             dtype=[(""col1"", ""<i4""),\n', '                                    (""col2"", ""<i4""),\n']","[' \n', ' \n', ' class TestRecord:\n', '-    def setup(self):\n', '         self.data = np.rec.fromrecords([(1, 2, 3), (4, 5, 6)],\n', '                             dtype=[(""col1"", ""<i4""),\n', '                                    (""col2"", ""<i4""),\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class _FilterInvalids:\n', '+    def setup_method(self):\n', ""         self.olderr = np.seterr(invalid='ignore')\n"", ' \n', '+    def teardown_method(self):\n', '         np.seterr(**self.olderr)\n', ' \n', ' \n']","[' \n', ' \n', ' class _FilterInvalids:\n', '-    def setup(self):\n', ""         self.olderr = np.seterr(invalid='ignore')\n"", ' \n', '-    def teardown(self):\n', '         np.seterr(**self.olderr)\n', ' \n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"['         # cuts first)\n', ' \n', ' class TestCpow:\n', '+    def setup_method(self):\n', ""         self.olderr = np.seterr(invalid='ignore')\n"", ' \n', '+    def teardown_method(self):\n', '         np.seterr(**self.olderr)\n', ' \n', '     def test_simple(self):\n']","['         # cuts first)\n', ' \n', ' class TestCpow:\n', '-    def setup(self):\n', ""         self.olderr = np.seterr(invalid='ignore')\n"", ' \n', '-    def teardown(self):\n', '         np.seterr(**self.olderr)\n', ' \n', '     def test_simple(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"[""             assert_almost_equal(n_r[i], p_r[i], err_msg='Loop %d\\n' % i)\n"", ' \n', ' class TestCabs:\n', '+    def setup_method(self):\n', ""         self.olderr = np.seterr(invalid='ignore')\n"", ' \n', '+    def teardown_method(self):\n', '         np.seterr(**self.olderr)\n', ' \n', '     def test_simple(self):\n']","[""             assert_almost_equal(n_r[i], p_r[i], err_msg='Loop %d\\n' % i)\n"", ' \n', ' class TestCabs:\n', '-    def setup(self):\n', ""         self.olderr = np.seterr(invalid='ignore')\n"", ' \n', '-    def teardown(self):\n', '         np.seterr(**self.olderr)\n', ' \n', '     def test_simple(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     arch = None # x86_64\n', '     cc   = None # gcc\n', ' \n', '+    def setup_class(self):\n', '         FakeCCompilerOpt.conf_nocache = True\n', '         self._opt = None\n', ' \n']","['     arch = None # x86_64\n', '     cc   = None # gcc\n', ' \n', '-    def setup(self):\n', '         FakeCCompilerOpt.conf_nocache = True\n', '         self._opt = None\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[""         cc   = '{cc}'\n"", '         def __init__(self, methodName=""runTest""):\n', '             unittest.TestCase.__init__(self, methodName)\n', '+            self.setup_class()\n', '     """""").format(\n', ""         class_name=arch + '_' + cc, arch=arch, cc=cc\n"", '     )\n']","[""         cc   = '{cc}'\n"", '         def __init__(self, methodName=""runTest""):\n', '             unittest.TestCase.__init__(self, methodName)\n', '-            self.setup()\n', '     """""").format(\n', ""         class_name=arch + '_' + cc, arch=arch, cc=cc\n"", '     )\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' class TestConfFeatures(unittest.TestCase):\n', '     def __init__(self, methodName=""runTest""):\n', '         unittest.TestCase.__init__(self, methodName)\n', '+        self._setup()\n', ' \n', '+    def _setup(self):\n', '         FakeCCompilerOpt.conf_nocache = True\n', ' \n', '     def test_features(self):\n']","[' class TestConfFeatures(unittest.TestCase):\n', '     def __init__(self, methodName=""runTest""):\n', '         unittest.TestCase.__init__(self, methodName)\n', '-        self.setup()\n', ' \n', '-    def setup(self):\n', '         FakeCCompilerOpt.conf_nocache = True\n', ' \n', '     def test_features(self):\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestExecCommand:\n', '+    def setup_method(self):\n', '         self.pyexe = get_pythonexe()\n', ' \n', '     def check_nt(self, **kws):\n']","[' \n', ' \n', ' class TestExecCommand:\n', '-    def setup(self):\n', '         self.pyexe = get_pythonexe()\n', ' \n', '     def check_nt(self, **kws):\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' class TestSystemInfoReading:\n', ' \n', '+    def setup_method(self):\n', '         """""" Create the libraries """"""\n', '         # Create 2 sources and 2 libraries\n', '         self._dir1 = mkdtemp()\n']","[' \n', ' class TestSystemInfoReading:\n', ' \n', '-    def setup(self):\n', '         """""" Create the libraries """"""\n', '         # Create 2 sources and 2 libraries\n', '         self._dir1 = mkdtemp()\n']"
numpy/numpy,v1.23.4,v1.23.5,"[""         self.c_dup_options = site_and_parse(get_class('duplicate_options'),\n"", '                                             self._sitecfg)\n', ' \n', '+    def teardown_method(self):\n', '         # Do each removal separately\n', '         try:\n', '             shutil.rmtree(self._dir1)\n']","[""         self.c_dup_options = site_and_parse(get_class('duplicate_options'),\n"", '                                             self._sitecfg)\n', ' \n', '-\n', '-    def teardown(self):\n', '         # Do each removal separately\n', '         try:\n', '             shutil.rmtree(self._dir1)\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestF2cmapOption(TestAssumedShapeSumExample):\n', '+    def setup_method(self):\n', '         # Use a custom file name for .f2py_f2cmap\n', '         self.sources = list(self.sources)\n', '         f2cmap_src = self.sources.pop(-1)\n']","[' \n', ' \n', ' class TestF2cmapOption(TestAssumedShapeSumExample):\n', '-    def setup(self):\n', '         # Use a custom file name for .f2py_f2cmap\n', '         self.sources = list(self.sources)\n', '         f2cmap_src = self.sources.pop(-1)\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         self.sources.append(self.f2cmap_file.name)\n', '         self.options = [""--f2cmap"", self.f2cmap_file.name]\n', ' \n', '+        super().setup_method()\n', ' \n', '+    def teardown_method(self):\n', '         os.unlink(self.f2cmap_file.name)\n']","['         self.sources.append(self.f2cmap_file.name)\n', '         self.options = [""--f2cmap"", self.f2cmap_file.name]\n', ' \n', '-        super().setup()\n', ' \n', '-    def teardown(self):\n', '         os.unlink(self.f2cmap_file.name)\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     module = None\n', '     module_name = None\n', ' \n', '+    def setup_method(self):\n', '         if sys.platform == ""win32"":\n', '             pytest.skip(""Fails with MinGW64 Gfortran (Issue #9673)"")\n', ' \n']","['     module = None\n', '     module_name = None\n', ' \n', '-    def setup(self):\n', '         if sys.platform == ""win32"":\n', '             pytest.skip(""Fails with MinGW64 Gfortran (Issue #9673)"")\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[""     (3, 0): ('<I', 'utf8'),\n"", ' }\n', ' \n', ""+# Python's literal_eval is not actually safe for large inputs, since parsing\n"", '+# may become slow or even cause interpreter crashes.\n', '+# This is an arbitrary, low limit which should make it safe in practice.\n', '+_MAX_HEADER_SIZE = 10000\n', ' \n', ' def _check_version(version):\n', '     if version not in [(1, 0), (2, 0), (3, 0), None]:\n']","[""     (3, 0): ('<I', 'utf8'),\n"", ' }\n', ' \n', ' \n', ' def _check_version(version):\n', '     if version not in [(1, 0), (2, 0), (3, 0), None]:\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     """"""\n', '     _write_array_header(fp, d, (2, 0))\n', ' \n', '+def read_array_header_1_0(fp, max_header_size=_MAX_HEADER_SIZE):\n', '     """"""\n', '     Read an array header from a filelike object using the 1.0 file format\n', '     version.\n']","['     """"""\n', '     _write_array_header(fp, d, (2, 0))\n', ' \n', '-def read_array_header_1_0(fp):\n', '     """"""\n', '     Read an array header from a filelike object using the 1.0 file format\n', '     version.\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         contiguous before writing it out.\n', '     dtype : dtype\n', ""         The dtype of the file's data.\n"", '+    max_header_size : int, optional\n', '+        Maximum allowed size of the header.  Large headers may not be safe\n', '+        to load securely and thus require explicitly passing a larger value.\n', '+        See :py:meth:`ast.literal_eval()` for details.\n', ' \n', '     Raises\n', '     ------\n']","['         contiguous before writing it out.\n', '     dtype : dtype\n', ""         The dtype of the file's data.\n"", ' \n', '     Raises\n', '     ------\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         If the data is invalid.\n', ' \n', '     """"""\n', '+    return _read_array_header(\n', '+            fp, version=(1, 0), max_header_size=max_header_size)\n', ' \n', '+def read_array_header_2_0(fp, max_header_size=_MAX_HEADER_SIZE):\n', '     """"""\n', '     Read an array header from a filelike object using the 2.0 file format\n', '     version.\n']","['         If the data is invalid.\n', ' \n', '     """"""\n', '-    return _read_array_header(fp, version=(1, 0))\n', ' \n', '-def read_array_header_2_0(fp):\n', '     """"""\n', '     Read an array header from a filelike object using the 2.0 file format\n', '     version.\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     ----------\n', '     fp : filelike object\n', '         A file object or something with a `.read()` method like a file.\n', '+    max_header_size : int, optional\n', '+        Maximum allowed size of the header.  Large headers may not be safe\n', '+        to load securely and thus require explicitly passing a larger value.\n', '+        See :py:meth:`ast.literal_eval()` for details.\n', ' \n', '     Returns\n', '     -------\n']","['     ----------\n', '     fp : filelike object\n', '         A file object or something with a `.read()` method like a file.\n', ' \n', '     Returns\n', '     -------\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         If the data is invalid.\n', ' \n', '     """"""\n', '+    return _read_array_header(\n', '+            fp, version=(2, 0), max_header_size=max_header_size)\n', ' \n', ' \n', ' def _filter_header(s):\n']","['         If the data is invalid.\n', ' \n', '     """"""\n', '-    return _read_array_header(fp, version=(2, 0))\n', ' \n', ' \n', ' def _filter_header(s):\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     return tokenize.untokenize(tokens)\n', ' \n', ' \n', '+def _read_array_header(fp, version, max_header_size=_MAX_HEADER_SIZE):\n', '     """"""\n', '     see read_array_header_1_0\n', '     """"""\n']","['     return tokenize.untokenize(tokens)\n', ' \n', ' \n', '-def _read_array_header(fp, version):\n', '     """"""\n', '     see read_array_header_1_0\n', '     """"""\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     header_length = struct.unpack(hlength_type, hlength_str)[0]\n', '     header = _read_bytes(fp, header_length, ""array header"")\n', '     header = header.decode(encoding)\n', '+    if len(header) > max_header_size:\n', '+        raise ValueError(\n', '+            f""Header info length ({len(header)}) is large and may not be safe ""\n', '+            ""to load securely.\\n""\n', '+            ""To allow loading, adjust `max_header_size` or fully trust ""\n', '+            ""the `.npy` file using `allow_pickle=True`.\\n""\n', '+            ""For safety against large resource use or crashes, sandboxing ""\n', '+            ""may be necessary."")\n', ' \n', '     # The header is a pretty-printed string representation of a literal\n', '     # Python dictionary with trailing newlines padded to a ARRAY_ALIGN byte\n']","['     header_length = struct.unpack(hlength_type, hlength_str)[0]\n', '     header = _read_bytes(fp, header_length, ""array header"")\n', '     header = header.decode(encoding)\n', ' \n', '     # The header is a pretty-printed string representation of a literal\n', '     # Python dictionary with trailing newlines padded to a ARRAY_ALIGN byte\n']"
numpy/numpy,v1.23.4,v1.23.5,"[""                 fp.write(chunk.tobytes('C'))\n"", ' \n', ' \n', '+def read_array(fp, allow_pickle=False, pickle_kwargs=None, *,\n', '+               max_header_size=_MAX_HEADER_SIZE):\n', '     """"""\n', '     Read an array from an NPY file.\n', ' \n']","[""                 fp.write(chunk.tobytes('C'))\n"", ' \n', ' \n', '-def read_array(fp, allow_pickle=False, pickle_kwargs=None):\n', '     """"""\n', '     Read an array from an NPY file.\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"['         Additional keyword arguments to pass to pickle.load. These are only\n', '         useful when loading object arrays saved on Python 2 when using\n', '         Python 3.\n', '+    max_header_size : int, optional\n', '+        Maximum allowed size of the header.  Large headers may not be safe\n', '+        to load securely and thus require explicitly passing a larger value.\n', '+        See :py:meth:`ast.literal_eval()` for details.\n', '+        This option is ignored when `allow_pickle` is passed.  In that case\n', '+        the file is by definition trusted and the limit is unnecessary.\n', ' \n', '     Returns\n', '     -------\n']","['         Additional keyword arguments to pass to pickle.load. These are only\n', '         useful when loading object arrays saved on Python 2 when using\n', '         Python 3.\n', ' \n', '     Returns\n', '     -------\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         an object array.\n', ' \n', '     """"""\n', '+    if allow_pickle:\n', '+        # Effectively ignore max_header_size, since `allow_pickle` indicates\n', '+        # that the input is fully trusted.\n', '+        max_header_size = 2**64\n', '+\n', '     version = read_magic(fp)\n', '     _check_version(version)\n', '+    shape, fortran_order, dtype = _read_array_header(\n', '+            fp, version, max_header_size=max_header_size)\n', '     if len(shape) == 0:\n', '         count = 1\n', '     else:\n']","['         an object array.\n', ' \n', '     """"""\n', '     version = read_magic(fp)\n', '     _check_version(version)\n', '-    shape, fortran_order, dtype = _read_array_header(fp, version)\n', '     if len(shape) == 0:\n', '         count = 1\n', '     else:\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', "" def open_memmap(filename, mode='r+', dtype=None, shape=None,\n"", '+                fortran_order=False, version=None, *,\n', '+                max_header_size=_MAX_HEADER_SIZE):\n', '     """"""\n', '     Open a .npy file as a memory-mapped array.\n', ' \n']","[' \n', ' \n', "" def open_memmap(filename, mode='r+', dtype=None, shape=None,\n"", '-                fortran_order=False, version=None):\n', '     """"""\n', '     Open a .npy file as a memory-mapped array.\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"['         If the mode is a ""write"" mode, then this is the version of the file\n', '         format used to create the file.  None means use the oldest\n', '         supported version that is able to store the data.  Default: None\n', '+    max_header_size : int, optional\n', '+        Maximum allowed size of the header.  Large headers may not be safe\n', '+        to load securely and thus require explicitly passing a larger value.\n', '+        See :py:meth:`ast.literal_eval()` for details.\n', ' \n', '     Returns\n', '     -------\n']","['         If the mode is a ""write"" mode, then this is the version of the file\n', '         format used to create the file.  None means use the oldest\n', '         supported version that is able to store the data.  Default: None\n', ' \n', '     Returns\n', '     -------\n']"
numpy/numpy,v1.23.4,v1.23.5,"['             version = read_magic(fp)\n', '             _check_version(version)\n', ' \n', '+            shape, fortran_order, dtype = _read_array_header(\n', '+                    fp, version, max_header_size=max_header_size)\n', '             if dtype.hasobject:\n', '                 msg = ""Array can\'t be memory-mapped: Python objects in dtype.""\n', '                 raise ValueError(msg)\n']","['             version = read_magic(fp)\n', '             _check_version(version)\n', ' \n', '-            shape, fortran_order, dtype = _read_array_header(fp, version)\n', '             if dtype.hasobject:\n', '                 msg = ""Array can\'t be memory-mapped: Python objects in dtype.""\n', '                 raise ValueError(msg)\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         sample = np.atleast_2d(sample).T\n', '         N, D = sample.shape\n', ' \n', '+    nbin = np.empty(D, np.intp)\n', '     edges = D*[None]\n', '     dedges = D*[None]\n', '     if weights is not None:\n']","['         sample = np.atleast_2d(sample).T\n', '         N, D = sample.shape\n', ' \n', '-    nbin = np.empty(D, int)\n', '     edges = D*[None]\n', '     dedges = D*[None]\n', '     if weights is not None:\n']"
numpy/numpy,v1.23.4,v1.23.5,"['         Additional keyword arguments to pass on to pickle.load.\n', '         These are only useful when loading object arrays saved on\n', '         Python 2 when using Python 3.\n', '+    max_header_size : int, optional\n', '+        Maximum allowed size of the header.  Large headers may not be safe\n', '+        to load securely and thus require explicitly passing a larger value.\n', '+        See :py:meth:`ast.literal_eval()` for details.\n', '+        This option is ignored when `allow_pickle` is passed.  In that case\n', '+        the file is by definition trusted and the limit is unnecessary.\n', ' \n', '     Parameters\n', '     ----------\n']","['         Additional keyword arguments to pass on to pickle.load.\n', '         These are only useful when loading object arrays saved on\n', '         Python 2 when using Python 3.\n', ' \n', '     Parameters\n', '     ----------\n']"
numpy/numpy,v1.23.4,v1.23.5,"['     fid = None\n', ' \n', '     def __init__(self, fid, own_fid=False, allow_pickle=False,\n', '+                 pickle_kwargs=None, *,\n', '+                 max_header_size=format._MAX_HEADER_SIZE):\n', '         # Import is postponed to here since zipfile depends on gzip, an\n', '         # optional component of the so-called standard library.\n', '         _zip = zipfile_factory(fid)\n', '         self._files = _zip.namelist()\n', '         self.files = []\n', '         self.allow_pickle = allow_pickle\n', '+        self.max_header_size = max_header_size\n', '         self.pickle_kwargs = pickle_kwargs\n', '         for x in self._files:\n', ""             if x.endswith('.npy'):\n""]","['     fid = None\n', ' \n', '     def __init__(self, fid, own_fid=False, allow_pickle=False,\n', '-                 pickle_kwargs=None):\n', '         # Import is postponed to here since zipfile depends on gzip, an\n', '         # optional component of the so-called standard library.\n', '         _zip = zipfile_factory(fid)\n', '         self._files = _zip.namelist()\n', '         self.files = []\n', '         self.allow_pickle = allow_pickle\n', '         self.pickle_kwargs = pickle_kwargs\n', '         for x in self._files:\n', ""             if x.endswith('.npy'):\n""]"
numpy/numpy,v1.23.4,v1.23.5,"['                 bytes = self.zip.open(key)\n', '                 return format.read_array(bytes,\n', '                                          allow_pickle=self.allow_pickle,\n', '+                                         pickle_kwargs=self.pickle_kwargs,\n', '+                                         max_header_size=self.max_header_size)\n', '             else:\n', '                 return self.zip.read(key)\n', '         else:\n']","['                 bytes = self.zip.open(key)\n', '                 return format.read_array(bytes,\n', '                                          allow_pickle=self.allow_pickle,\n', '-                                         pickle_kwargs=self.pickle_kwargs)\n', '             else:\n', '                 return self.zip.read(key)\n', '         else:\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', "" @set_module('numpy')\n"", ' def load(file, mmap_mode=None, allow_pickle=False, fix_imports=True,\n', ""+         encoding='ASCII', *, max_header_size=format._MAX_HEADER_SIZE):\n"", '     """"""\n', '     Load arrays or pickled objects from ``.npy``, ``.npz`` or pickled files.\n', ' \n']","[' \n', "" @set_module('numpy')\n"", ' def load(file, mmap_mode=None, allow_pickle=False, fix_imports=True,\n', ""-         encoding='ASCII'):\n"", '     """"""\n', '     Load arrays or pickled objects from ``.npy``, ``.npz`` or pickled files.\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[""         npy/npz files containing object arrays. Values other than 'latin1',\n"", ""         'ASCII', and 'bytes' are not allowed, as they can corrupt numerical\n"", ""         data. Default: 'ASCII'\n"", '+    max_header_size : int, optional\n', '+        Maximum allowed size of the header.  Large headers may not be safe\n', '+        to load securely and thus require explicitly passing a larger value.\n', '+        See :py:meth:`ast.literal_eval()` for details.\n', '+        This option is ignored when `allow_pickle` is passed.  In that case\n', '+        the file is by definition trusted and the limit is unnecessary.\n', ' \n', '     Returns\n', '     -------\n']","[""         npy/npz files containing object arrays. Values other than 'latin1',\n"", ""         'ASCII', and 'bytes' are not allowed, as they can corrupt numerical\n"", ""         data. Default: 'ASCII'\n"", ' \n', '     Returns\n', '     -------\n']"
numpy/numpy,v1.23.4,v1.23.5,"['             # Potentially transfer file ownership to NpzFile\n', '             stack.pop_all()\n', '             ret = NpzFile(fid, own_fid=own_fid, allow_pickle=allow_pickle,\n', '+                          pickle_kwargs=pickle_kwargs,\n', '+                          max_header_size=max_header_size)\n', '             return ret\n', '         elif magic == format.MAGIC_PREFIX:\n', '             # .npy file\n', '             if mmap_mode:\n', '+                if allow_pickle:\n', '+                    max_header_size = 2**64\n', '+                return format.open_memmap(file, mode=mmap_mode,\n', '+                                          max_header_size=max_header_size)\n', '             else:\n', '                 return format.read_array(fid, allow_pickle=allow_pickle,\n', '+                                         pickle_kwargs=pickle_kwargs,\n', '+                                         max_header_size=max_header_size)\n', '         else:\n', '             # Try a pickle\n', '             if not allow_pickle:\n']","['             # Potentially transfer file ownership to NpzFile\n', '             stack.pop_all()\n', '             ret = NpzFile(fid, own_fid=own_fid, allow_pickle=allow_pickle,\n', '-                          pickle_kwargs=pickle_kwargs)\n', '             return ret\n', '         elif magic == format.MAGIC_PREFIX:\n', '             # .npy file\n', '             if mmap_mode:\n', '-                return format.open_memmap(file, mode=mmap_mode)\n', '             else:\n', '                 return format.read_array(fid, allow_pickle=allow_pickle,\n', '-                                         pickle_kwargs=pickle_kwargs)\n', '         else:\n', '             # Try a pickle\n', '             if not allow_pickle:\n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestDataSourceOpen:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']","[' \n', ' \n', ' class TestDataSourceOpen:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestDataSourceExists:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']","[' \n', ' \n', ' class TestDataSourceExists:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestDataSourceAbspath:\n', '+    def setup_method(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']","[' \n', ' \n', ' class TestDataSourceAbspath:\n', '-    def setup(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.ds = datasource.DataSource(self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.ds\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestRepositoryAbspath:\n', '+    def setup_method(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']","[' \n', ' \n', ' class TestRepositoryAbspath:\n', '-    def setup(self):\n', '         self.tmpdir = os.path.abspath(mkdtemp())\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']"
numpy/numpy,v1.23.4,v1.23.5,"[' \n', ' \n', ' class TestRepositoryExists:\n', '+    def setup_method(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '+    def teardown_method(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']","[' \n', ' \n', ' class TestRepositoryExists:\n', '-    def setup(self):\n', '         self.tmpdir = mkdtemp()\n', '         self.repos = datasource.Repository(valid_baseurl(), self.tmpdir)\n', ' \n', '-    def teardown(self):\n', '         rmtree(self.tmpdir)\n', '         del self.repos\n', ' \n']"
